index,SMILE,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,CLUSTER,Label
50758,COc1ccccc1NC[C@@H](O)COc1ccc(Cl)cc1Cl,0.83446026,0.021066746,-0.40992114,0.20546468,1.2569017,0.39805555,-1.6339831,-0.27257115,0.41246629,-1.145358,0.69172925,0.39341709,-0.23982893,-0.167133,0.31558603,1.4488881,0.21885753,0.84936923,0.41001391,-0.21993604,40964,1
50768,O=C(SC2=NN=C(C3=CC=CC([N+]([O-])=O)=C3)S2)NC1=CC=CC=C1,-3.775578,-2.2686024,0.67647958,-1.8370991,1.0403435,-6.5266671,2.0820425,-0.41860211,0.90313107,0.70610708,-0.085304126,-0.95162022,-0.094673648,2.3412788,-1.4207281,0.14491375,-0.016738009,3.9383807,-2.6437452,-2.1479511,71,2
50769,O=C(SC2=NN=C(CC3=CC=CC=C3)S2)NC1=CC=CC=C1,-0.50873423,-1.3187109,1.2286384,1.5200965,0.72700137,-2.401422,0.90236312,-0.53890985,0.56386864,-1.1268328,-2.2237351,-1.2903868,0.16087648,-0.41049603,0.007119317,-0.31478268,0.89743608,0.9716379,-1.8312842,-3.0129166,13562,1
50770,O=C(SC2=NN=C(C3=C(N)C=CC=C3)S2)NC1=CC=CC=C1,-0.83959007,-1.1918416,-0.014283817,1.6013547,1.8309121,-2.6878972,0.77596146,-0.27858505,0.64719111,-1.2264799,-1.2313876,-0.56190789,-1.3068893,0.96366924,0.29382446,-1.0602124,0.40945718,0.61021626,-2.8387105,-1.8483208,9418,1
50771,O=C(SC2=NN=C(C3=CC([N+]([O-])=O)=CC=C3)O2)NC1=CC=CC=C1,-1.4038355,-0.61250329,0.16348097,1.8120233,1.565364,-2.7240367,0.47224084,-0.32593793,0.61095148,-0.9319399,-1.8619987,-0.17763156,-0.054838527,1.2942418,-0.32151437,-0.89290804,1.0890632,2.1454468,-3.1906374,-2.8453138,4806,1
50772,O=C(SC2=NN=C(CC3=CC=CC=C3)O2)NC1=CC=CC=C1,-0.57268113,-1.2823312,-0.27815562,1.3046887,1.6397806,-3.1091249,0.63985234,-0.53534025,0.48400888,-0.80171418,-0.81253904,-0.17383395,0.16201979,-0.96222401,-0.12173225,-0.28885058,1.1653033,1.8363245,-2.5166273,-2.467526,12636,1
50773,O=C(SC2=NN=C(C3=C(N)C=CC=C3)O2)NC1=CC=CC=C1,-0.39096954,-1.264611,-0.46821827,1.6853449,1.4782603,-2.7878244,0.4780238,1.7306905,1.151177,-0.81178975,-1.1100175,-0.37258899,0.76524043,-0.59850723,0.064811766,-0.4343932,0.30567124,0.66572148,-2.3262856,-1.5318353,15379,1
50774,O=C(SC2=NN=C(C3=CC=CC([N+]([O-])=O)=C3)N2N)NC1=CC=CC=C1,-0.38147241,-1.3851491,-0.48773703,1.7173343,1.4782227,-2.9201083,0.73438495,-0.55308175,0.41334802,-1.0592897,-0.97281766,0.16287079,0.91673493,-1.3672918,-0.43171662,-0.38694102,0.99913961,1.9331857,-2.4987843,-2.2993219,15525,1
50775,O=C(SC2=NN=C(CC3=CC=CC=C3)N2N)NC1=CC=CC=C1,-1.4047816,-1.1900409,0.071507812,-0.70799583,0.41937476,-4.7436509,2.1518738,-0.45818552,0.79599106,-0.93461269,-1.773195,0.069865711,0.79139447,0.77802819,-0.71895039,0.099657021,0.92384344,0.93573427,-2.5818579,-1.0815016,4801,1
50776,O=C(SC2=NN=C(C3=C(O)C=CC=C3)N2N)NC1=CC=CC=C1,-0.1577798,-0.1196837,0.27626517,0.55872703,1.1977742,-2.4564126,0.79889143,-0.14425835,0.49961886,-1.2006987,-1.0325924,-0.31357303,-0.08273831,0.2360989,-0.14758329,-1.3263336,0.093595594,0.35979098,-2.5559762,-2.1513441,19540,1
50777,O=C(SC2=NN=C(CC3=CC=CS3)N2N)NC1=CC=CC=C1,-0.75254905,-0.22648053,0.32669491,0.94280487,1.6809732,-3.1790514,1.5703443,-0.43128783,0.74749625,-1.4059488,-1.4794621,-0.86782944,0.36315504,1.6345392,0.2176448,-1.3897208,0.72052848,1.4325776,-2.1345763,-3.2418637,10397,1
50778,O=C(NC3=CC=CC=C3)CSC2=NC1=CC=CC=C1S2,0.000865972,0.45012155,0.33340919,-0.1886916,1.3553545,-2.4128532,-0.11566792,-0.28984928,0.63404936,-1.0597289,0.007308153,0.10463273,-1.0215331,0.67353922,0.10404971,-0.61243689,0.94923019,-0.48383197,-2.9530747,-1.2409022,22737,2
50779,O=C(NC3=CC=CC=C3)CSC2=NC1=CC=CC=C1N2,0.36731234,0.19906446,-0.036058467,0.48308396,1.3453119,-2.2533805,0.19542865,-0.63847488,1.0875981,-1.4013909,0.22973949,-0.035445418,-1.1563787,0.86864537,-0.54825997,-0.14858244,-0.18362112,0.35700047,-2.4094279,-1.7124248,30873,1
50780,C=C/C(NC(CSC1=NN=C(CCC2=NN=C(SCC(NC3=CC=CC=C3)=O)S2)S1)=O)=C\C,0.29981923,-0.045487508,0.18354128,0.50794971,0.71744502,-2.372988,0.20222527,-0.57127744,0.26508477,-0.87765986,-0.70882934,-0.30129889,-0.022927873,-0.092548691,0.036095377,-0.94960725,0.32463455,-0.84557301,-3.0077395,-1.3630306,29359,2
50781,O=C(CC3=CC=C(C4=CC=CC=C4)C=C3)NC(C(SCC(O)=O)=O)CC2=CNC1=CC=CC=C12,0.16678528,0.078175619,0.20007381,-0.06050507,0.98599577,-2.5356839,0.075666405,-0.45417565,0.36174253,-0.73693997,-0.59279746,-0.39233062,-0.50318366,0.25489134,0.31414208,-0.93833047,0.16588661,-0.95453036,-3.1865523,-1.0088443,26338,1
50782,O=C(CC3=CC=CC=C3)NC(C(SCC(O)=O)=O)CC2=CNC1=CC=CC=C12,-1.4227997,-1.0020478,0.34640679,1.9749235,2.2074847,-2.8435142,0.95953876,-0.5857808,0.8050065,-1.1598747,-0.46981564,-0.24063464,-0.31365636,1.5283962,1.0302398,-1.9677094,0.18083385,2.6349399,-1.6659874,-2.6207855,4694,1
50783,O=C(CCCC)NC(C(SCC(O)=O)=O)CC2=CNC1=CC=CC=C12,-1.135017,-1.1871243,0.049837735,2.7754889,1.8875492,-2.4118354,1.3256172,-0.40605244,0.54193634,-1.6557289,-1.2897006,0.57735598,-0.1004549,1.2009157,0.45832244,-2.0557916,0.60438734,3.0404074,-2.7879524,-2.2161541,6650,1
50784,O=C(CC2=CC=C(C3=CC=CC=C3)C=C2)NC(C(SCC(O)=O)=O)CC1=CC=CC=C1,-1.7161063,-0.95183045,0.21161163,2.9074552,2.3089144,-2.6104329,1.3858526,-0.68253946,0.75276232,-1.7628913,-0.66100758,0.8973245,0.65924037,1.4273006,0.86089617,-3.1001997,0.83978707,4.9849086,-1.741498,-3.1676569,3271,1
50785,O=C(CC2=CC=CC=C2)NC(C(SCC(O)=O)=O)CC1=CC=CC=C1,-0.68704516,-1.0612838,0.45819157,0.89201665,1.8043602,-2.3028572,0.40145698,-0.57396615,0.69705296,-1.1545894,-1.0616801,-0.56544346,-0.94951439,0.93960744,0.29893333,-1.1393051,0.32160702,0.39358836,-2.4149244,-1.4125149,11203,1
50786,O=C(CCCC)NC(C(SCC(O)=O)=O)CC1=CC=CC=C1,-1.9086441,0.31232134,0.044915363,1.293743,0.52808118,-2.0288076,-0.3369126,-1.0135307,1.1731735,-1.7441162,-1.0685161,-0.79923207,0.46663514,0.51571006,-0.22459862,-0.52178317,0.72114539,1.4875997,-2.2407396,-2.0878363,2515,1
50787,O=C(C1=CC=C(C2=CC=CC=C2)C=C1)NC(C(SCC(O)=O)=O)CCSC,0.10416654,-0.016076645,0.97812575,0.25572422,0.63837641,-2.0774217,0.64288491,-0.35621399,0.47529113,-1.5360091,-0.92668855,-0.73991489,-0.017422136,0.74487162,0.07436578,-0.7226336,0.28504398,1.7922637,-1.5835127,-3.0930445,24931,1
50788,O=C(CC1=CC=CC=C1)NC(C(SCC(O)=O)=O)CCSC,-0.090165876,0.10155755,0.41303769,-0.039406605,1.3609809,-2.2655063,0.54759747,-0.48456699,0.65339899,-1.1985209,-0.8600738,-0.25082773,-0.55034596,0.61043608,-0.047950123,-1.0563357,0.15688902,0.71505845,-2.3703806,-1.9407082,20840,1
50789,O=C(C1=CC=CC=C1)NC(C(SCC(O)=O)=O)CCSC,-0.92985314,0.63767481,1.5465666,2.1088042,0.61284328,-4.0121193,0.80187011,1.2895055,1.7612255,-2.0977395,-0.11247456,-0.1371724,0.35015643,1.5562536,1.2079691,0.48761842,1.7600234,2.742218,-4.4810143,-4.011723,8450,1
50790,OC([C@H](N)CN[C@@H](C(O)=O)CN[C@@H](CC(O)=O)C(O)=O)=O,-0.56200123,-0.14391917,0.86134702,2.2685602,0.85238403,-2.3405852,1.3625797,-0.82716876,0.9307611,-1.7151881,-0.66611707,0.31316397,-0.44235456,0.038407501,-0.22137374,-0.94653881,1.3163875,0.62203318,-3.2224441,-1.2783282,12783,2
50791,OC([C@@H](N)CN[C@H](C(O)=O)CN1[C@@H](C(O)=O)CCC1)=O,-0.58922768,-0.69281989,-0.13070673,2.3548021,1.2927513,-2.0703552,0.58657378,-0.4816798,0.73811048,-1.7573097,-1.8093218,-0.27503869,-0.34924111,0.86844784,-0.74878365,0.41247773,-0.012740689,1.8740544,-2.899339,-2.2750037,12411,2
50792,OC([C@H](N)CN[C@H](C(O)=O)CN[C@@H](CC(O)=O)C(O)=O)=O,-1.4439569,0.15557277,0.24738999,2.2447774,0.99213946,-2.052947,0.10494113,-0.64593673,0.47557399,-1.0583613,-2.4723132,0.5800699,0.35065848,0.13650137,-0.27733895,0.34514624,0.81377673,0.33700284,-4.0983658,-1.8828566,4572,2
50793,O=C(OC)[C@@H](N)CN[C@H](C(OC)=O)CN[C@@H](CC(O)=O)C(O)=O.[9].[6],-0.005166272,-0.61947435,1.5244325,1.5045748,0.2228217,-0.70006156,-0.059856702,-1.0017159,1.9929684,-1.7984358,0.70599532,1.017598,0.27046347,-0.75147069,0.81563073,1.1874732,1.5927007,1.7063357,-2.6406543,-0.7279458,22611,1
50794,OC([C@@H](N)CN[C@H](C(O)=O)CN[C@@H](CC(O)=O)C)=O,-1.0204234,0.28142875,-0.12232625,1.2467198,0.22605287,-1.6800373,-0.43145773,-0.99438989,1.3410821,-2.4575799,-1.161877,-1.5095935,-0.79084724,1.0341938,0.13034347,1.3676698,0.64134008,1.4537427,-2.2377198,-0.47790328,7598,1
50795,[H]NC(C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O)=O,-0.34731007,-0.07534121,0.93371624,1.0164984,1.0524049,-2.8044226,0.93170702,-0.78209221,1.0792563,-1.2503946,-1.5022169,-0.40805656,-0.38920772,0.80702466,-0.046289831,-1.0633221,0.96558964,1.2539672,-2.8148096,-1.5167344,16086,1
50796,CNC(C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O)=O,-0.38433573,0.42961162,1.3700631,2.770705,0.021202823,-3.7918656,0.64155877,-0.9514578,0.93924737,-2.2577987,-0.72744459,0.84232658,1.7214522,0.33384109,0.46054885,-0.19540666,2.3589518,1.8430901,-4.8688622,-3.0233874,15477,1
50797,O=C(NCCC)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,0.44772908,0.48399207,0.40435717,0.005345257,0.77698493,-2.0036795,-0.081860498,-0.11645528,0.17415957,-1.1661974,-1.1196314,-0.35072374,-0.41602004,-0.21269691,0.51830107,-0.23821105,-0.079058461,-1.2789792,-2.1939623,-0.47535923,32735,2
50798,O=C(NCC=C)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,-0.89450848,-0.69395787,0.34806728,0.7046122,2.2562704,-1.8405032,0.43377107,-0.51283419,1.0334547,-1.7302705,-0.41897169,0.60896587,-1.3083351,0.44647509,0.28898463,-0.96625817,-0.0124085,1.0889194,-2.9235497,-0.8126151,8816,2
50799,O=C(NCC(C)C)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,-2.9747574,0.42152059,0.84134269,1.1634055,1.75925,-0.30501434,-0.53400409,-0.53811926,-0.10378998,-1.1688783,-1.1183578,1.7813976,2.6246285,0.71108449,0.66799098,0.40393201,0.90275466,1.9180328,0.45204931,0.2188627,386,2
50800,O=C(NCCO)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,-2.2305276,0.43776706,1.0002017,-1.5570281,1.5156046,-0.043168463,-1.5126499,-0.2170877,-0.19167119,-1.1232426,-0.21452421,1.7883182,0.65368527,-0.35204482,-0.87168717,-0.052626878,0.22751735,2.1251915,1.0536119,-0.18656908,1613,1
50801,O=C(NC2=CC=CC=C2)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,-2.484596,0.90357327,0.50999826,-0.04221449,1.2325566,0.021697341,-1.3493177,-0.41059729,0.19686423,-0.68210167,-1.3812298,2.339397,1.2332668,-0.6837914,-0.99654186,0.95923561,0.19396311,1.1272068,0.22613877,-0.64852643,1036,2
50802,O=C(NC2=CC=C(C)C=C2)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,-3.0898399,-0.54171574,1.3252323,0.36384857,0.68706703,-0.59433383,-1.4312623,-0.47588831,-0.49302819,-1.437453,-0.68528163,1.1276653,-0.43535468,0.32256573,0.27912056,0.84174621,-1.7981128,1.9799255,0.82324612,-1.2277807,298,2
50803,O=C(NC2=CC=C(Cl)C=C2)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,-4.5059881,0.59712583,0.10521068,2.9643109,0.095793456,0.47032753,-2.049454,-0.75434214,-0.49733552,-1.1846358,0.62044632,0.003930849,3.4042559,-0.59106296,1.8353558,0.78070414,-4.9748273,-0.57679588,2.725198,-1.199351,25,2
50804,O=C(NC2=CC=C(C(OC)=O)C=C2)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,-3.1838129,1.0444709,1.2320665,1.7381217,1.4986449,-0.18952307,-0.91053432,-0.9345265,0.44361565,-0.8957001,-0.19767022,2.4118886,3.1039484,0.63565832,0.77733183,0.90205443,1.1404235,0.46690044,1.5037776,0.72483867,246,2
50805,O=C(NCC2=CC=CO2)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,-2.4353917,1.0138344,1.0557346,-0.28585413,1.0614065,-0.10067087,-1.6268445,-0.54641515,-0.21430804,-1.3573437,0.3604112,2.6708238,1.3942475,-0.78462243,-0.88790411,0.32003245,0.67639881,0.9460516,1.9065922,0.22313681,1141,2
50806,O=C(NCC2=CC=CC=C2)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,-2.6999273,1.4329931,0.86332715,0.5381875,1.0289141,-0.036303408,-1.6117479,-0.57614005,0.38443804,-0.72596234,-0.51927716,3.0490294,2.5012174,-0.8551411,-0.87082112,1.1079694,0.51369071,-0.002900671,1.6056292,0.30296174,687,2
50807,O=C(NCCCC2=CC=CC=C2)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,-3.1008928,0.11621757,1.1644876,2.3057384,0.19366474,-0.21243888,-1.555918,-0.76062876,-0.36363816,-1.8559561,-0.11397099,1.880643,0.2397833,0.40265897,0.49141318,1.3915281,-1.7156363,0.30633307,2.058836,-0.79244173,288,2
50808,O=C(NC2=CC=CC=C2N)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,-4.8634019,1.4004313,1.1799439,0.79847109,0.77276194,0.37559724,-2.787581,0.82827252,0.37843278,-1.2902769,1.4074603,1.0528148,2.8345926,-0.39180371,1.2328166,0.30271789,-2.8508179,-1.8105354,2.9393525,-0.61866832,20,2
50809,O=C(NCCNC(C2=CC=CC=C2SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O)=O)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,-1.9862531,-0.53065318,0.87406117,0.61244804,0.41439903,-0.96482164,1.4971367,1.40412,0.30527103,-1.0467941,-0.970186,0.87771744,0.84478068,-2.8674672,-1.7066473,0.017362695,-1.8922493,4.54669,-1.2657523,-2.3958232,2271,2
50810,O=C(NC(NCC)=O)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,-0.97971827,-1.2833285,1.787604,0.13995856,-0.14466465,-0.56446671,0.78698874,-0.33862868,0.15460606,0.036493931,0.77575278,-1.5170282,-0.86977631,-1.5998391,0.9463377,0.89615822,-0.77173835,2.294512,-0.10782588,-0.67789084,7969,2
50811,O=C(NC(NCCCC)=O)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,0.57316697,-0.67795229,1.7821957,-0.76219511,0.59160906,-0.31971708,1.0546473,0.008199363,-0.38169482,-0.89561224,-0.51963711,-1.1618507,0.001305452,-3.3820343,-0.17752068,0.28843856,-0.021548005,2.2674258,-0.92621869,-3.1267126,35534,2
50812,O=C(NC(NCC2=CC=CO2)=O)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,-2.0810668,-0.58900672,0.49828714,-0.042438406,-0.46726537,0.88615572,-0.95459378,-0.34984893,0.099131487,-1.3223722,-0.92719954,-1.0688782,-2.1410408,-0.6657111,-0.77170479,0.17169769,-0.69318241,1.8286926,-0.51747483,-1.4117903,1991,2
50813,O=C(NCCOC(C2=C(C4=C(C=C5)C(OC3=CC(N(CC)CC)=CC=C34)=C/C5=[N+](CC)/CC)C=CC=C2)=O)C1=CC=CC=C1SSCOC([C@@H](NC(OC(C)(C)C)=O)CS)=O,-5.5018415,2.2944841,0.76216269,4.2812724,-0.043069895,1.7127192,-2.625047,-1.2067251,-0.42620653,-4.0801597,2.1022823,0.040734768,9.9514942,-2.2320123,3.6791871,1.9709995,-4.1447921,-2.8104255,4.8445826,1.669673,10,2
50814,O=C(O2)C3=C(C=C(C(N[C@@H]4CCCCNC4=O)=O)C=C3)C[C@@H]2[C@@]1=CC=CC=C1,-1.5239439,3.4498932,0.26073256,0.66795129,0.96027833,-0.43980014,-1.5213131,3.5540879,7.1599941,1.281521,-1.9025015,0.48580554,3.4203844,0.087068059,-1.1690878,1.2906796,1.2472434,-1.215158,1.6024156,-0.41625243,4137,1
50815,SC[C@@H](C)C(N1[C@H](C(O)=O)CCC1)=O,-1.4637153,0.64143926,-1.3582263,1.3629949,0.028117187,0.66822058,-1.1750891,-0.56380677,0.45996225,-0.47681925,1.1736928,-0.79751414,-1.3216431,-0.11467145,-0.092951372,0.7895022,0.092347428,0.90762722,0.238993,-0.57018983,4441,1
50816,SC[C@@H](C)C(N(CCC1)[C@H]1C(O)=O)=O,-1.3724751,0.66440994,-1.010335,1.334235,-0.02565103,0.22129852,-1.277902,-0.66684717,0.039818741,-0.74567533,0.93817425,-0.56043661,-0.71107143,-0.42574808,-0.51894569,0.13401632,0.50710136,-0.17805588,0.66728932,-0.44332853,4976,1
50817,SC[C@@H](C)C(N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O)=O,-1.205878,0.7980991,-0.72762072,0.1921075,0.33085006,0.56615114,-1.4950273,-0.47819665,0.41207597,-1.0725574,1.1155521,-0.65422606,-0.82865173,0.28528535,0.03211686,0.43164024,0.70584148,1.7522649,0.7398048,-0.23087081,6096,1
50818,SC[C@@H](C)C(N[C@H](CC1=CNC2=C1C=CC=C2)C(O)=O)=O,-1.1915667,0.69410264,-1.1055561,1.3665377,0.046108346,0.6778422,-1.2971778,-0.83906209,0.6814068,-0.81058389,0.85146284,-0.64874411,-0.45125255,-0.15518826,0.48757359,0.90126938,0.76259345,0.55065197,0.077570222,0.12871671,6189,1
50819,SC[C@@H](C)C(N[C@@H](CC1=CC=CC=C1)C(O)=O)=O,-1.0886217,0.79414904,-0.88973892,1.6369523,-0.003587887,0.40701976,-1.2653681,-0.98947394,0.82262141,-1.0493624,0.49372581,-0.086185247,-0.026152071,-0.49545944,-0.28922185,0.39155629,0.90691,0.13933969,0.6631217,-0.069023572,7005,1
50820,SC[C@@H](C)C(N[C@@H](CC1=CC=C(O)C=C1)C(O)=O)=O,-1.3020239,1.3527702,-0.80761892,2.8650484,-0.54113394,-0.18548088,-0.22107232,-0.85692471,0.79957235,-0.81437314,0.65686488,-0.35218161,0.10949066,-0.53724265,-0.74190253,-0.19901484,1.420305,-0.55013448,-0.10128576,-0.34781584,5435,1
50821,SC[C@@H](C)C(N[C@@H]([C@]1=CC=CC=C1)C(O)=O)=O,-1.735273,0.53438181,-1.2752044,1.9649105,0.29883528,0.28153035,-0.86890179,-0.62324637,0.22029415,-0.31635147,-0.072312415,-0.21978876,0.29275087,-0.56509358,-1.0195223,-1.0177056,0.95796305,0.63537121,1.2986244,-0.29161975,3188,2
50822,SC[C@@H](C)C(N[C@@H]([C@]1=CC=C(F)C=C1)C(O)=O)=O,-1.5003735,0.54929662,-1.5223758,1.8836657,0.20803754,0.17096569,-0.98851895,-0.67571503,-0.24957667,-0.82174689,0.45529109,-0.37824652,0.020399377,-0.73473108,-0.82523304,-0.30683133,0.39772487,0.2060231,1.0966012,-1.0739214,4257,1
50823,SC[C@@H](C)C(N[C@@H]([C@]1=CC=C(O)C=C1)C(O)=O)=O,-1.3089968,0.64618617,-1.2272958,0.8035444,0.51520336,0.53912532,-1.1870724,-0.54566085,0.021164764,-1.2288563,0.64501745,-0.51244164,-0.043514848,0.02895491,-0.16807403,-0.003403131,0.60106122,2.0913234,1.1086465,-0.76652992,5385,1
50824,SC[C@@H](C)C(N[C@H](CC1=CC=CC=C1)C(O)=O)=O,-2.2198365,0.83716738,-0.82187331,0.22643594,1.0339456,0.15572576,-1.0237741,-0.38078356,-0.60314518,-0.1520597,1.7438966,-0.099023737,0.22379769,-0.66683072,0.52895355,-0.1151436,-0.10371345,0.16922456,1.1567734,-0.34048757,1639,2
50825,SC[C@@H](C)C(N[C@H](CC1=CC=C(O)C=C1)C(O)=O)=O,-4.2879381,1.1251504,-0.99708962,1.6572208,-0.45258814,0.10054298,-2.2294302,-0.6012944,-0.73904145,-1.1730616,1.340124,-0.83049887,1.0143883,-1.0949162,-0.50685978,-0.66960651,-0.68574846,0.49420241,0.85613751,-0.82865304,33,1
50826,SC[C@@H](C)C(N[C@H]([C@]1=CC=CC=C1)C(O)=O)=O,-3.0894349,1.1244149,-0.53995973,1.7216187,-1.280748,0.067483693,-2.4840324,3.0156696,0.50705594,-2.7211998,0.20843902,-0.37726915,0.66286957,-1.8487887,-0.56633055,0.08573781,0.16981605,0.10997821,-0.25209534,-0.10305099,299,1
50827,SC[C@@H](C)C(N[C@H]([C@]1=CC=C(F)C=C1)C(O)=O)=O,-2.2590799,-0.40070134,-0.47657669,2.1495759,-0.51490045,-0.31831482,-1.419817,1.6978937,-0.23954163,-1.4711821,-0.45897233,-0.12424481,0.30056316,0.066041976,-0.64186984,-1.2087332,-0.051811419,1.2998291,0.055459265,0.40648249,1538,2
50828,SC[C@@H](C)C(N[C@@H](C(O)=O)[C@]1=CC=C(O)C=C1)=O,-1.8916825,-0.3505595,-0.52107686,1.7523392,-0.42686537,-0.16212565,-1.581261,-0.41508901,-0.91568661,-1.6882123,-0.46137333,-0.53529632,-0.23621058,0.042330388,0.094202265,-0.13173388,0.2339917,0.75477386,0.059304401,0.88164479,2588,2
50829,O=C(CN1CCN(CC(O)=O)CCN(CC(O)=O)CC1)O,-1.6658244,0.62444681,-0.74979335,1.5885142,-0.34330386,1.1169069,-0.65784216,-0.30124891,-0.92035973,-1.6227496,0.039531361,-0.11888126,-0.23980717,-2.0033026,-1.2161906,0.21250699,0.021641918,-0.11116695,0.11798928,-0.90016836,3484,2
50830,C=CCN1C(S)=NN=C1C2=CC=CC=C2O,-1.3076212,0.69882369,-0.67741287,1.5494621,-0.51218051,0.93595672,-0.85301524,-0.30164304,-1.0092659,-1.6702442,-0.14929293,-0.9890902,-0.1807007,-1.3160932,-0.39762425,0.81775123,0.1441448,-0.225703,0.41151321,-0.79836512,5399,2
50831,SC1=NN=CN1NCC2=CC=CC(Br)=C2,-2.0109038,0.814273,-0.37369308,0.46889502,0.60306323,1.0262965,-0.94697416,-0.25984937,-0.72029048,-1.3210895,0.8372491,-0.73945898,0.34186345,-1.254523,0.62660217,0.049080912,-0.048633941,0.065914109,0.3599233,0.076969169,2197,2
50832,O=C(CS(C2=CC=CC=C2)(=O)=O)NC1CCCCC1,-1.3982773,0.46665677,-0.90982622,0.95254171,-0.13772008,1.2686003,-0.8240304,-0.30379558,-1.07131,-0.91153467,-0.14871344,-1.4458833,-0.67941767,-1.4086266,-0.024255019,0.43419549,0.38125861,-0.15743764,0.24737166,0.03267758,4838,1
50833,NC1=NC=NC2=C1N=C(S(O)(=O)=O)N2CC3=CC=CC=C3,-4.1757841,0.3469547,-2.090426,1.9985005,-0.7200321,0.28018802,-2.0309434,-0.58834612,-1.249827,-0.27831897,0.55891955,-2.2736669,0.68432629,-0.42318815,-0.093366191,-0.48644093,-1.4931685,1.3932779,-0.58124268,-1.3032206,38,1
50834,ClC1=CC=CC(CNN2C(N)=NN=N2)=C1Cl,-3.6531413,0.26492563,-2.3936887,1.6697303,-0.53260207,-0.030669264,-2.0080204,-0.40985167,-1.4456843,-1.0176095,0.91241044,-2.2246594,0.28808236,-1.1250319,0.17416716,0.73995942,-0.52946126,2.1620989,-0.76728588,-0.5639323,94,1
50835,O=C(O)C(CC(O)=O)SC1=CNC2=C1C=CC=C2,-2.9443285,0.31485659,-0.66660464,0.94283438,-0.41838747,0.86906081,-2.3208892,-1.0153388,0.93850356,-0.80377537,1.1188993,-2.6122801,-1.1988137,-1.3583897,1.0523158,1.2641355,-0.68840289,0.75351846,-0.37852794,0.58270764,415,1
50836,CC1=CC=C(N2C(CS(C3=CC=CC=C3)(=O)=O)=NN=N2)C=C1,-2.3828084,1.5807939,-1.2712486,0.19370954,0.015859839,-0.17353415,-2.0079834,-0.7965461,0.49657729,-1.5002629,0.5887711,-2.3947549,-0.49562615,-0.78051925,0.6355589,0.93088841,0.71753901,1.1773477,-0.53236043,-1.0568666,1253,1
50837,BrC1=CC=CC=C1/C=C2/C(N(CC(O)=O)C(S2)=O)=O,-2.3039322,1.6692759,-0.97674727,0.18538289,0.073914699,-0.44578794,-1.9839442,-0.58781594,0.40359429,-1.8464593,0.3735618,-1.9576768,-0.4248881,-1.3183292,0.022546049,0.54435825,1.2533566,0.28004602,-0.26295233,-1.0760642,1432,1
50838,NC1=CC=C(C2=NN=C(SCC(O)=O)N2C)C=C1,-2.1673644,1.7785176,-0.77115774,-0.51915497,0.27900165,-0.39897582,-2.1244953,-0.62402457,0.65012455,-2.0166976,0.69171822,-2.1277795,-0.88893658,-0.7952863,0.33813092,1.0005863,1.6014956,0.88131583,0.16850798,-0.94616246,1769,1
50839,OC(C[C@@H]([C@](O)=O)NCCN[C@H]([C@](O)=O)CC(O)=O)=O,-2.0281785,1.5626255,-1.028154,0.62923676,-0.15383236,0.11958116,-1.9857904,-1.0144603,1.1407068,-1.9702984,0.85507435,-2.0597405,-0.056792684,-1.0186563,1.1458408,1.4114356,1.0442936,0.98180407,-0.69283283,-0.49124157,2157,2
50840,SCC1=CC(C2=CC=CC=C2)=CC=C1C(O)=O,-1.9841729,1.6930377,-0.72630185,0.42899141,-0.01777545,-0.12146945,-1.9971727,-1.0019218,1.2263558,-2.1787617,0.52232516,-1.4380354,-0.025296822,-1.5746167,0.25939068,0.88282704,1.6295851,0.33476239,-0.43584195,-0.58619118,2275,2
